id,name
463936,"Designer Loft, Manhattan Skyline"
9114642,Large 1Br in Brooklyn cottage
15537139,Best Room in Williamsburg - Modern Loft
4126690,Cozy & Charming 1 Bedroom Apartment
2037605,Modern Luxury in Historic Building
8066925,Sunny Room in Hip Williamsburg
15144778,Bright & Beautiful Room in Williamsburg Loft
7411499,Master Bedroom in Luxury Apartment
273895,Amazing view from my both 2BR in NY
13563835,Prime Williamsburg Location! 10 min from Manhattan
16323234,Beautiful Industrial Loft 2 Bedroom Space
17371795,"Room at  Artist  Apt in Wburg, BK"
6492790,"""Best location in New York"""
3877193,"Bedroom/living room suite, 500 SF"
17011465,Private Loft Bedroom in Clean Modern Apartment
15831790,LUXE 2BR! MODERN BLDG! Terrace!
3904135,"Musican Room, Williamsburg"
16618113,Private Room in 2BR in Hip East Williamsburg
2856890,Gay Friendly Room Williamsburg NYC
10830834,Spacious Loft: Williamsburg BK
16226219,"Williamsburg, 1 Bedroom Apt w/ Private Backyard"
1546145,Huge Garden Facing Master Bedroom
7837583,Huge Bedroom w/ Private Garden
11636696,Big Sunny Bedroom in Williamsburg
9408391,Room in Amazing Williamsburg Apt!
6262631,Sunny Loft S. Williamsburg Brooklyn
17141577,Cosy and Spacious Master Bedroom in Williamsburgh
10687056,Quiet room in Williamsburg
364275,Magical Artist Treasure Trove *_*
14651089,Large bedroom in S Williamsburg
15798852,Sunny and Spacious 1 Bedroom in Prime Williamsburg
13997385,"Best South Williamsburg Room, Sunny & Serene"
15176950,Cozy private room in amazing Williamsburg 2BR Apt
17405172,Amazing 10bd/6ba Town-Home in Prime Williamsburg
8492253,Private Bedroom in Williamsburg
7672361,Private sunny room steps from the L
4822057,Room in Airy Williamsburg Apt
14369625,NO SLEEP TIL' BROOKLYN - STAY IN WILLIAMSBURG
15307748,"Warehouse & Gallery for Events, Shoots + Weddings"
17010314,Williamsburg stylish home!
9408123,Beautiful Loft - Willimsbrg Bedford
1019360,Hip charming Williamsburg apartment
13864414,Light filled dream Loft. Steps to Bedford.
4533678,Perfect Price/Location deal in NYC
1150400,Private room in nice Bushwick loft
15830345,"Sunny, Private Room In Williamsburg BK"
7048518,Spare room in Williamsburg
358565,Sleek Entire Real 2BR Apt - Bedford Avenue !!!
7179563,Cozy apartment in Williamsburg
7803389,Private room in penthouse w/balcony
6130957,Private room for 2 in Bushwick
15043870,Private  bedroom in Williamsburg.
8097055,Comfy 1BR Apt in Sweet Hood
17534186,Beautiful sunny apartment in Williamsburg
9407700,Cozy 1 bedroom in Williamsburg
5737678,Amazing room in Williamsburg!!!
10719585,Sunny Bedroom in Prime Williamsburg
10064209,Bright Room in Williamsburg
1806651,Bright and Airy Brooklyn Loft
6263101,Williamsburg Loft w/ Amazing Roof
8720865,Spacious Brooklyn Home w/ Backyard
17666263,Huge Bright Beautiful Room in Heart of Williamsurg
15438016,Awesome room and rooftop deck in East Williamsburg
8727973,Huge vibeful room in a HOT location
15700090,Apt in the heart of Williamsburg!
6885805,Private room in South Williamsburg
6262795,Sunny Room in S Williamsburg Loft
3840000,4 ROOM RAILROAD - WILLIAMSBURG
2722983,GREAT FOR FAMILIES AND GROUPS!!!
3116201,Room in Sunny Williamsburg Apartment with Rooftop
4820119,Cozy Williamsburg Cave w/3 subways
6492569,Modern 1 BR in Williamsburg
16191889,Williamsburg - Terrace apartment
12915074,Nice Room in Classic Williamsburg Loft
17665091,STYLISH WILLIAMSBURG APT
17140782,Williamsburg Loft
11373565,Private room in Williamsburg
17665016,HUGE BEDROOM LORIMER L TRAIN!!!
6261696,Private Room in E. Williamsburg
5606308,Amazing 2 BR Loft in Williamsburg
16616297,Brooklyn Experience
14125891,"1 br in Williamsburg, near L train"
9145150,Lrg Private Bedroom in Williamsburg
7837072,Your Own Private Gallery
15439228,Delightful room in center of Wburg!
3248671,Private Room in Artist's Loft
17011237,Bedford Ave - L train/Ferry
3215722,Airy Duplex Room with Private Bath
2331154,Spacious Private Room in Brooklyn
496095,Amazing Apartment in Williamsburg
14519852,Airy & bright Williamsburg room w/private bathroom
13769064,Amazing Williamsburg luxury apt. next to Bedford L
595321,"Williamsburg Peace of Mind w/ Light, Plants, Yoga"
5606066,Million $ view New York Williamsburg Loft!
2722391,Beautiful Room In Williamsburg 
14780826,East Williamsburg Studio
17634637,1BD Next to Subway & Manhattan
6261890,Two-Floor Penthouse in Williamsburg
16192835,Modern Artist's Loft in East Williamsburg/Bushwick
756861,"Williamsburg Ap, Empire State View!"
14980836,Modern Luxury Apartment with Epic Views
4975611,2 bd Massive Surfer's Loft - W'Burg
15173557,Confort 1 bdrm convenient commute to Manhattan
10163500,Cozy Room w/ Skyline View Roof
7279922,Sweet Sunny Prime Williamsburg
15828883,Rad Basement Pad!!!
14882083,Huge room in the heart of Williamsburg in a 3 BR
12814195,Great room in Williamsburg
12420947,Williamsburg entire  apartment
9275200,Beautiful apartment with garden
12158766,Amazing BigPrivate 1BD/Heart of NY!
16615220,A Small Room w High Ceilings in Prime Williamsburg
14094370,Huge Bedroom in Hip Williamsburg Loft-- Bedford L
6098975,Bohemian Railroad in Williamsburg
5443581,Bright New Mod 1bd+RoofDeck/WBurg
7308927,cool room in Bushwick loft
16453560,Incredible Skyline Views + Amazing Wburg Apt
887526,Penthouse designer loft with a view
14872031,"Bright, comfortable and super well located room"
12158543,SPACIOUS ROOM W/ PRIVATE BATHROOM
6897911,Chic and Cozy Heart of Williamsburg
4031951,"Private room in 2 BR, East Williamsburg"
3511883,Williamsburg Garden Escape
14779787,Sun-filled room with fantastic views of NY skyline
3376567,Luxury Duplex in Williamsburg
12730600,Garden View Room Available
17663306,Whimsical Williamsburg Waterfront
16453520,"Beautiful, cozy 1bedroom in Williamsburg"
14779590,Quiet room with loft bed
16353485,"Private 1 BR in 4 BR apartment, by L Train"
4163781,Sun Soaked & Cozy PR Williamsburg
16353473,Great Bedroom in East Williamsburg (+ ROOFTOP!!)
7047329,Adorable One-Bed in Williamsburg!
1673338,Comfortable Room + Kitties + Food
15435899,Artsy Pre-War Williamsburg Apt
3228007,Spacious room in the heart of Williamsburg
15829097,A room in the heart of south Williamsburg
14522043,Cozy and Sunny Private BR in Williamsburg
13076524,Nice BIG sunny Apt E. Williamsburg
17926185,Private room in Bedford / Williamsburg
7933775,LUXURY 2BEDROOM! Wash/Dry! TERRACE!
4032528,Comfortable Williamsburg Bedroom
13862929,Spacious 1 BD in Williamsburg next to L train
12945400,Private Bedroom in Williamsburg
10060921,Williamsbg - Penthouse/Prv Elevator
7439512,One room in artsy Williamsburg
17532032,"Williamsburg, BK- Beautiful 2 Private Beds & Baths"
16614517,"Designer Studio / 1Br in Prime Williamsburg, Views"
1934444,Havemeyer Holiday
8749948,WILLIAMSBURG BROOKLYN TOWNHOUSE NYC
9113386,"Large Private Room, Desk With a View, Cool Roomies"
11603743,Chic Room with Exposed Brick
439750,nice apt. above L train Graham stop
8776479,East Williamsburg / Bushwick loft
7307941,Hipster Chic in Williamsburg
13489132,"Amazing flat, stunning views!!, perfect location"
1873333,Close to it All in a Great Area
15827538,Entire Apartment-2 Rooms! 1 stop to Manhattan
6195564,Beautiful Large Room near L train
6522426,"Beautiful,Multi Level, Private Loft"
1148452,Penthouse duplex huge outdoor areas NYC oasis
17663525,Quaint apartment in trendy Williamsburg
15433803,small charming 1 bedroom in central  location
12681278,Artsy Condo with Charm & Character
17138791,"Sunny 1 bedroom in Williamsburg, Brooklyn"
10191942,Spacious 2-Story Bedroom in BK Loft
2600199,Williamsburg Dream loft
11211612,Private Room in Williamsburg BK
3478362,1 Bed in Prime Parkside Penthouse
9769817,Eclectic space in Prime Williamsburg
14386137,Modern Loft in the heart of Williamsburg
15082723,"Williamsburg Bridge Room, Private Outdoor Space"
15302392,Elegant Room in Williamsburg
63299,Nice & Sunny Guest Room near Williamsburg Bridge!
14095137,PRIME LOCATION // MODERN & SPACIOUS ROOM
17387135,Intimate Williamsburg Apartment
490608,Cozy Williamsburg Room with View
13031383,Spacious room + private bathroom in Williamsburg
15565299,Cozy Bedroom in Ideal Williamsburg Location
14385616,Sun-filled doorman bldg studio on Bedford L!!
3375448,Williamsburg Garden Apartment
8459000,Artsy Room In Heart of Williamsburg
8721152,Williamsburg Studio Loft
6914387,"Authentic Huge Williamsburg Loft, Prime Location"
12812618,Great room in Williamsburg
6390092,Desirable apt. in prime location
13031546,Sunny apartment Private kitchen/Bathroom & Garden
7410392,"Private room, Backyard, Prime BK"
17006745,Wonderful 1BR in ideal Williamsburg location
17765082,Room in Williamsburg (north side)
4948117,Designer's 2 BDRM Apt in Heart of Williamsburg BK
16064712,Wonderful 2bdr. apartment in Williamsburg
17792138,Spacious cozy apartment in heart of Williamsburg
16350271,Cozy Bedroom in the heart of Williamsburg
4553721,Art Large Williamsburg Room Brownstone Long term
9927666,Clean Spacious Apt in Williamsburg
12286939,Cute little room in S Williamsburg!
5995416,Specious 1BR( 700Sft/65m2 ) Wburg
16088000,Amazing loft Big BR in Williamsburg
16087972,Bright typical Williamsburg loft
17791867,Sunny‰ÛÒClean‰ÛÒAccessible Williamsburg Apartment
16350076,Full 1 Bedroom in authentic clean and open loft!
1801036,Private room with sleeping loft
4553528,Brownstone Williamsburg room with skylight Create
5602089,Williamsburg Sunny 1 bd full apt
15563563,Bright & Spacious BK Loft w/Private Roof
8195719,Luxury Apartment in Williamsburg Br
16453240,Beautiful Private Room 15 minutes to Manhattan
17398509,Sunny Bedroom in Williamsburg
5602027,Sunny Room in Trendy Williamsburg
7043817,Williamsburg family home -3 bedroom
9927400,bedroom in converted warehouse
12680846,Very Large Sunny Williamsburg Room
4554346,Williamsburg perfect 1br
14253667,Japanese Artist Loft in Brooklyn Bushwick
13860357,Sunny Artist Studio with Roof Access
9927385,Private bedroom in modern loft
15797715,Spacious Railroad-Style Williamsburg Suite!
13204166,Beautiful Bright Studio With High Ceilings Wburg!
6558729,"Artist Loft In Bushwick, Brooklyn"
6198343,Calm airy top floor W'burgh 1-bed
13334946,Williamsburg Brooklyn Bedroom
1276303,Cozy/Trendy Williamsburg 1BR
1014129,Relaxing Bedroom in Stylish Apt
5470531,"Gorgeous, Sunny and Spacious 1 Brdm"
7273752,Beautiful cosy Williamsburg bedroom
1248661,Beautiful 1 bd loft in Williamsburg
15142297,"Large Room in Williamsburg, HUGE Private Terrace"
751915,Great (little) room in Brooklyn
4291654,Private room in Bushwick Loft
13859896,Private Entrance Basement Studio
17448634,Million Dollar Duplex Private Floor
7698190,Bright 1Bedroom 5min to Bedford L
1379616,Bright Spacious Historic Loft
13334161,"Private, peaceful room in heart of Bushwick"
15955577,Comfy room in Williamsburg - Luxury Building
14382631,Beautiful Apartment In the Heart of Williamsburg
95747,Lovely 1BR in Tree-lined WBurg
17186388,WILLIAMSBURG GUEST SPACE
14499400,"Cozy, Creative Loft - Same Block as Graham Ave L"
16217520,Designer's Rail-Road Apartment-Prime Williamsburg
16452844,Amazing Private Room 15 min to Manhattan
6504196,Sunny Apartment in Williamsburg
8615333,Amazing Duplex Loft in Williamsburg
2585936,Big 1BR in Williamsburg 700sft
14119987,Brand new 3Bedrooms ‰ÛÓ 10 Min to Manhattan ‰ÛÓ 4Beds
1511569,"Williamsburg SkyBox, Manhattan View"
14749932,PRIME WILLIAMSBURG ROOM. ONE STOP FROM MANHATTAN
15299630,Bright & spacious apartment in East Williamsburg
7697425,Private room in Williamsburg loft
13960907,Quiet and Sunny bedroom @Williamsburg bedford
17921023,Bright Artist Studio Loft in Brooklyn
15299551,Charming Brownstone in the heart of Williamsburg
16348116,Huge Williamsburg 2 bed/2bath loft!
13202374,Spacious bedroom in light filled w'burg apartment
9925507,Williamsburg Brooklyn Designer Cozy
14250826,Private room in large artist loft
13450935,Beautiful Brand New 3 bdrm apt Williamsburg
17791038,Spacious 1BR in Williamsburg
5863458,2 Bdrm Apt in East Williamsburg
12810210,Sun Drenched Studio
17528770,Beautiful Home in the Heart of Williamsburg
489365,PRIME LOCATION STYLISH COMFORT
10450820,Bright and beautiful Williamsburg
6911862,Relaxed Luxury in Brooklyn
9533286,THE BONBON OF BROOKLYN..!!!
17135432,Light-filled 2 bed loft in a true Church!
17526626,Zen Appartement
8220472,Spacious loft available for the holiday season!!
13201181,"Luxurious minimal Williamsburg 2BR, 1 stop to city"
16346852,Williamsburg Artists Apartment
9793250,"First line, Amazing view from roof!"
2977482,Comfy room in heart of Williamsburg
13827289,"‰Ïö•ü New Yorker private apartment, high ceilings ‰_•ü"
12283514,Sunny Cheery Cottage Feel Jr. 1 bed
8589444,Williamsburg Apt Near L Train
8327297,Spacious Sunny E. Williamsburg Apt
9530999,2 story artist's apt + garden
14380623,700 ft2 of heaven in the trendy S. Williamsburg
15298129,Spacious Private Room in Wburg
8484152,Cozy room in Brooklyn loft
1668328,Quiet Williamsburg apartment
13013882,Williamsburg Private Bedrooom
12414144,"Large, Elegant Williamsburg Studio"
16477374,Williamsburg Modern Apartment!
2976875,Cozy room in heart of Williamsburg
9540114,Sunny room with balcony!
6777949,1 Room / Williamsburg / 16-30 Dec
4549720,Cozy Room in an amazing loft 
4680752,Charming Williamsburg 1 BRM
15166481,Beautiful and Sunny Apt in heart of Williamsburg
9137140,Queen bed w/ amazing light & views
486350,Great Room in Central Williamsburg!
3369929,Couch in E. Williamsburg Luxury Apt
619122,Big Sunny Williamsburg Loft Room w Half Bath
15954498,Cozy Renovated E Williamsburg Apt.
8614388,Airy + Bright 2 BR in Williamsburg!
8981705,Quiet Large Loft - 1 min from Subway
16347611,Bright one bedroom with roof deck in Williamsburg
7696843,Room in the heart of Williamsburg
16740779,Room in East Williamsburg
749896,"1 Bed Williamsburg Apt, Amazing Loc"
3764540,"Beautiful 1BR w/Yard, Williamsburg Bedford L"
4384820,N 6th & Bedford PRIME Williamsburg 
13625393,Private Bdrm w Balcony in Williamsburg
8622803,Tree line street Private Home
15036624,Loft with private bathroom in Williamsburg
2191497,Sunny Room in the heart of W'burg
2165878,Apartment in heart of Williamsburg
6491278,Cozy home in Williamsburg!
9793665,Modern Apt in Thriving W'Burg
17789047,Beautiful room in East Williamsburg
3738756,1 BR Beautiful Central Williamsburg
16714893,Spacious Williamsburg Loft 15 min. to the City
10186787,Cozy Room In Williamsburg Apartment
11528996,Bedford Williamsburg Ensuite Bath
1404828,Bohemian Paradise in Industrial BK
16084875,Spacious 1BR Williamsburg apartment at great price
9925373,Spacious East Williamsburg Duplex!
13202163,Cozy Williamsburg Apartment
9138932,Sun Drenched Apt Close To It All
16963431,Beautiful cozy Williamsburg apart
12782677,Top Notch Williamsburg Apartment
12282543,"Top floor skyline view, Bright in Bushwick!"
3083341,"Stunning new room WILLIAMSBURG, NY"
15559308,Spacious 2BR in heart of Williamsburg with outdoor
12227008,South Williamsburg Private Room
4549248,Cozy One Bedroom in Williamsburg!
4024936,"Beautiful, Bright, Williamsburg apt"
1796722,Effortlessly Chic WILLIAMSBURG BK
16869989,Chic Apt in the Heart of Williamsburg
10054222,Sunny & cozy Williamsburg bedroom
17356639,Spacious Brooklyn Loft***Morgan L Stop
4987370,1 Bedroom in a Williamsburg Loft
8207453,Quiet Relaxed Room in Williamsburg
5728721,2BR/1BA:Great Location Williamsburg
17525196,Comfy bedroom in Williamsburg area
1403323,Beautiful Williamsburg 2BR
11102591,Room in the heart of Williamsburg
16478472,Designer 2-BR with Stunning Views in Williamsburg
880102,Beautiful Williamsburg Apartment
7535791,"Big, bright loft in Williamsburg"
15787929,"Large, Entire-Floor Room in East Williamsburg"
1928570,"New York! Williamsburg, Brooklyn! "
14105831,Luxury One Bedroom in Williamsburg
93540,Big & bright Williamsburg 1 Bedroom
9530714,2bd-Williamsburg Creative Sanctuary
16477518,Sunlit spacious BR w/ private entrance in Willburg
9923887,Large (150sf) Sun-Drenched Room
2452769,Private rm in cozy WILLIAMSBURG apt
10054892,Our casa is your casa!
13855063,Lovely bedroom in WBURG BK
14651790,Williamsburg cozy room.
16583698,Wonderful private Room in Williamsburg
13986108,Cozy Room in Williamsburg
2582812,Brooklyn loft apt in industrial building
16214045,"Spacious, cute, quiet home in Williamsburg."
10708986,Spacious and quiet 1 BR 3 room apt
12543988,Sunny Williamsburg Sublet
17786864,Amazing luxury 2 bed apartment with stunning views
64672,Long term optional N. W'llburg 1bd
13199278,Share an artists loft in Bushwick
15535079,"Cozy room in Williamsburg,only 1 stop to Manhattan"
9505748,Weekly/Monthly Room Rental
9496213,Queen Bed in williamsburg Brooklyn
747344,3 separate bedrooms! L-Train Loft
8971921,Designer Penthouse loft with VIEW!
12543823,Master bedroom w/ private entrance
7911571,2BR Warehouse Style Apt in Williamsburg w/rooftop
3237602,STUNNING WILLIAMSBURG HOME W/GARDEN
15820512,Apartment with backyard in East Williamsburg
17525582,Peaceful Sanctuary in Williamsburg
92894,Large/bright Entire Apt. Lorimer L
17763224,Brooklyn Artist Home with Lush Backyard
13751335,Prime Williamsburg Room!
16345880,Cozy room in a 4BR House in BK/Williamsburgh
4156175,Williamsburg brooklyn  Private Room
223926,Williamsburg Retro Goodness
13044618,Cozy Parkside Pied e Terre
6645387,2 Room Apt Bedford Ave Williamsburg
7551915,The Williamsburg Cottage
353801,A Great Place to Stay in Brooklyn!
6645263,Brooklyn at its finest
10184162,In the heart of Williamsburg
16190336,Cozy 1 bedroom Apt. in Williamsburg
9823806,Spacious 1BD-1 Block to Bedford L!
12782431,3 BDR Big sunny apartment in Williamsburg
6776135,"SWEET STUDIO! Close to L, and PARK!"
5148878,"GORGEOUS 2 BD PENTH., 500SF TERRACE"
878844,Full Apartment in East Williamsburg
5728502,Hand Crafted Williamsburg Sanctuary
7563487,Great private room open for Aug!!
13461718,"Big, Nicely Decorated Loft: Great location & light"
11757776,Room (Private) in Williamsburg Loft
9922748,Williamsburg Sanctuary w/ Garden
1369799,Feel at home in a Williamsburg loft!
9529493,Large hip open-space loft
1534078,Wonderful Williamsburg II
14248006,BEST Area ----- Williamsburg 3Bedrooms --- Sleep 8
3816450,Cozy BK home with HUGE private yard
10971163,Room in new 3BR Williamsburg Loft
3237052,Sunny W'burg apt w/terrace & yard!
17856130,Williamsburg Bridge Bohemian Getaway with a Patio!
15141685,Ye Olde Williamsburg Loft
3630066,Room in a 1100sqft artist loft
877450,Williamsburg on Wythe - Private BR+
16312458,"3 Bed, 2 Bath in Williamsburg with Pvt Backyard"
5727093,Urban Rustic Room In Artist's Loft!
17654617,AMAZING and COSY In 2 bedrooms Williamsburg
3095348,True Loft in Williamsburg
17130293,luxury building/furnished room/bathroom
2164707,"hip Williamsburg, steps to subway!"
12969574,Unique artist‰Ûªs loft-heart of Wburg
17000033,Heart of Williamsburg-Steps to subway to Manhattan
7169627,1 bed 1 block from Bedford L subway
13565060,AWESOME MODERN WILLIAMSBURG APT AVAILABLE
1271361,"SUPER STAR'S LOFT, April 4-27, 1-6 people can stay"
878142,Serene 1BR+Garden (optional kid's bedroom)
14057802,Private room in the heart of Williamsburg!
2974433,Stylish Williamsburg Loft Apartment
16998702,Modern 2 Bedroom in Heart of Williamsburg
7920250,Beautiful & Sunny Loft in Brooklyn
16081134,Well connected private room
5857515,SUN-FILLED WILLIAMSBURG APT w/DECK!
2842830,Beautiful Williamsburg Condo
7823546,Cozy 1 bdrm in a 3 room apt. Great location.
483505,Perfect & Stylish Williamsburg Apt
4546721,Large 1 bdrm near L in Williamsburg
12069877,Bedroom in heart of Williamsburg NY
1925224,"Beautiful, large, charming spot"
4751686,Beautiful  Bedroom in Williamsburg
17237922,Big 1 bdroom w balcony Williamsburg
14747549,"Spacious, safe, light apartment in Williamsburg"
16605207,"Cosy room in Williamsburg, Brooklyn"
14245886,"Spacious one bedroom, next to the L and G trains"
4917122,Beautiful 1 br Williamsburg apt
12912510,Stunning Brooklyn loft in a church!
17762166,Lg. Private Bedroom w/ King- Williamsburg Brooklyn
7560658,Perfect Brooklyn Loft Studio
9556829,Beautiful Apt in Williamsburg
12148081,"Sexy, Cozy, Work, Play Loft for 4"
16027521,Cosy apt in the heart of Williamsburg/Bedford
16997622,Sunny room in cute apt + Cool roomie + Kitties
17652968,Prime Location steps off Bedford Ave - 2 Beds! :)
16841844,South Williamsburg bedroom with big bay windows
8608841,3BR Private Williamsburg Apartment
17138130,"Williamsburg, Brooklyn Artist Loft"
8456014,light filled room in trendy w'burg!
3737373,Renovated Loft 1 stop to the city
7692870,Private room and bath in Shipping Container Home
1925720,small and cozy room available
2056789,Chic Sun-Filled Luxury Apartment
877135,Williamsburg APT Only$120
4809273,Cool private bedroom
16451352,"++Williamsburg room in a 3 Bedroom, near Lorimer!"
13591017,Charming Big Studio in Williamsburg
14246351,850 SQUARE FOOT LOFT IN PRIME WILLIAMSBURG
5857692,Private Room in Williamsburg
7823722,Williamsburg Penthouse: killer view
10806401,No cleaning fee! Private Room!
4152055,1 BR Williamsburg
2199336,Private Bedroom in New Building w/ Private Rooftop
67299,A Place to Stay in Williamsburg
16189170,Spacious 1 Bedroom in Brooklyn with Queensize Bed
9613626,Clean & Simple Brooklyn Bedroom
9132614,Room in the heart of Williamsburg
1137093,Triplex Penthouse in New York
4143510,Great Williamsburg Apartment
8870310,Affordable room in Williamsburg!
9132449,Best Room in Williamsburg!
1959224,Trendy Williamsburg Apartment
13328207,Private APT in central Williamsburg
11099886,Sunny oasis in S. Williamsburg
16300110,Cute and Cozy Room in Brooklyn
7560918,"Williamsburg Studio, oudoor patio"
2055819,"Garden Oasis, Williamsburg!        "
16451278,Williamsburg Loft - Short or Long term Roommate
9920191,Bright 2 Bdrm Apt in Williamsburg
17906287,Newly renovated Brooklyn townhouse near subway!
4652059,Authentic&Raw 2BD Williamsburg Apt.
1924645,Sunny Studio in Prime Williamsburg
5070378,BR in heart of trendy williamsburg
6258908,Heart of Williamsburg
7690642,"Modern, stylish, convenient, Williamsburg"
10967386,"Sunny, Spacious Williamsburg Apt"
15423623,Wonderful private room in Williamsburg
8869998,Triplex Penthouse with 3 Balconies
13326411,"Best location In Williamsburg , beautiful apt:)"
15685669,Private room in Williamsburg. Very close to train!
16439716,Lovely Bright Room in Heart of Williamsburg NY
10631508,Cozy room in Williamsburg apartment
16529741,Cozy Furnished Bedroom in Stylish Williamsburg Apt
15423388,Newly Renovated Designer's Loft in Williamsburg
12670809,Beautiful apartment in Williamsburg
2056012,"Rancho Deluxe, Williamsburg! "
17652710,Best Neighborhood in NYC- Queen Bed off Bedford :)
11099089,Wonderful Room in Loft Building
2710442,"Charming studio, great location!!!"
3890018,Gorgeous Brooklyn Apt! (2-4 ppl)
5986107,Room for rent in Brooklyn.
1791502,Sunny beautiful br in Williamsburg
5309634,Modern 2BR/BA Williamsburg Apt
15816210,"Beautiful private room in 3bd in Williamsburg, Bk"
15160791,Private Room Williamsburg 3 Blocks from L Bedford
9393610,Big room in Williamsburg Penthouse
1922448,Sunny bedroom in Williamsburg
328872,WILLIAMSBURG- LARGE PRIVATE BEDROOM IN LOFT
3815651,Comfy room in Williamsburg Loft
13980908,Spacious & Clean Williamsburg 1 BR w/ private bath
14213784,"Large, Sunny Room in Spacious, Modern Apartment"
17822486,2 BR in east williamsburg/bushwick
15553361,Professor Trelawney's Retreat in Williamsburg
2708244,Charming Williamsburg Apartment
479867,Williamsburg 2b apartment with deck
348753,Private Room in Williamsburg Loft
3363423,Private Room in Williamsburg Loft
840873,Willamsburg Duplex Loft
873024,"Balcony room, Wburg/Bwick artsy pad"
6902348,Large BR in beautiful Williamsburg
13193796,Nice room in Brooklyn- 10 minutes from Manhattan
9110554,BIG PRIVATE LOFT ROOM
15433561,"Perfect location, renovated Williamsburg mini-Loft"
12932878,"Spacious, well-lit Williamsburg bedroom"
9525001,1 br Bedford Ave prime Williamsburg
14112494,Private room + bath + roof - heart of Williamsburg
17520324,Modern 4 BED 3.5 BATH Triplex Classic BK Townhouse
14111222,Cozy livingroom one stop Manhattan
9785847,Heart of Williamsburg 1 BD
9654766,Spacious Prime Williamsburg 1BR
9844805,Bespoke 2 Building Garden Apartment
13980004,The heart of hip Williamsburg!  2BR with terrace!
2314589,"Large, 2fl/2bdrm Williamsburg Apt"
9523488,Welcome to Williamsburg
6246681,Sun-Drenched Williamsburg Apartment
741456,"""The Country"" & the NYC Waterfront!"
11621524,A furnished cozy bedroom / 3mins from subway
13063294,Cozy apartment in Williamsburg
4412479,Williamsburg Brooklyn Loft Cabin
199312,Sunny Space in Williamsburg
6247466,Comfy Room in E Williamsburg Loft
2592259,factory loft in east williamsburg
13980673,Large Bedroom In Tranquil Williamsburg Apt.
7277230,Cozy Williamsburg Retreat  11211
9393134,Spacious 3 br in heart of Williamsburg
4019174,Amazing room in Williamsburg loft
13980610,Newly Renovated 1 Bdrm Prime location Williamsburg
254790,Gorgeous Radiant Sanctuary in Williamsburg
4150159,"Comfy room, Private door, Backyard!"
8868762,Room in Loft
16995234,Cute room in the heart of Williamsburg
2969489,"Great Room, Bedford L Train!! (10min to Manhattan)"
13798719,Cool apartment in Williamsburg
13979519,"Heart of Williamsburg, Very Large Bedroom!"
5459747,Large Williamsburg room with garden
3793542,Vintage Williamsburg 1BR near park!
6115098,One bedroom railroad
14290,* BROOKLYN FACTORY LOFT *
6901484,Williamsburg - Berry and N 9th
4685985,Living room & Bedroom_Williamsburg
385657,Beautiful Loft/10 min to Manhattan!
3624653,S 2/Bedford Well-Lit Private Room
872069,Williamsburg One Bedroom
10310103,Large Sunny Lofted Cabin House Room
7950789,Private bedroom in fun Brooklyn apt
11227558,Amazing Two-Floor Artist Loft!
14372031,Williamsburg Loft w Large Private Bedroom & Bath
10177726,"Cute, clean, room in Williamsburg!"
8402784,Awesome room in Williamsburg
8473623,"Large, sunny Williamsburg room"
16993278,Sunny One Bedroom Williamsburg Apartment
11619278,Williamsburg Loft
4672452,"Great bright 1BR,in true BK style"
7950368,Williamsburg Bedford Ave L Train
8486894,Heart of WBURG Artist's Studio
16229499,Cozy 2BR in the heart of Williamsburg
9392042,Sunny 2 full bedroom apartment :)
8866715,Great Big room in Williamsburg
4786675,Contemporary Luxury Studio Apt.
17531302,Luxurious & STUNNING Apt Williamsburg w/ terrace
14371293,Huge Williamsburg Loft‰ÛÓPrivate Roof‰ÛÒAt Subway
13060492,Prime Williamsburg 1BR Penthouse
870727,Gorgeous huge loft in Bushwick
5560055,Sunny Bohemian Williamsburg Loft
6436109,Lofted Studio in New Building
14895402,Great room in Williamsburg Apartment
1525994,"Sunny, Quiet and Convenient Room"
3885327,WILLIAMSBURG Private/Spacious Loft -J/M/Z & Ltrain
12781955,Private light filled studio
3420223,Sunny Bushwick Apartment / Morgan L
4000127,Gorgeous Loft in South Williamsburg
478604,Peaceful 2 Bed Apt in Williamsburg
10833173,Cozy 2BR in the heart of Wburg
13714742,Shabby Chic Quirky Brooklyn Apartment
5588253,"Bright, Clean Room, Ideal location"
13583633,Spacious 1 Bedroom Apt in heart of Williamsburg
17905195,Spacious Master Loft in Williamsburg
450769,Boho cozy on Bedford L - Williamsburg Brooklyn!
6879039,Big Williamsburg Room Private Bath
16467100,Williamsburg Industrial Loft
17380887,Prime Williamsburg Location! 10 min from Manhattan
7292020,"Brightest, happiest loft in BK"
16467050,Studio Loft in Williamsburg!
14763045,Location! Location! Location! ... in a cute studio
10499892,Large room in Williamsburg apt
9390885,Bedroom in heart of Williamsburg
11356941,Sleek Modern Loft w/ Balcony
13699396,Room in Williamsburg close to L/G/M/J/Z trains
12274337,Cozy bedroom in East Williamsburg
15420038,Wonderful private room in Williamsburg
8063277,"Spacious 2 br in Williamsburg, BK"
16599640,East Williamsburg bedroom for rent
17123905,Cosy room in Williamsburg
3884052,Sun Drenched 1Brm Duplex 2balconies
5719058,Room in Sunny Williamsburg apt
7899965,"Huge 2R Loft Apt, Heart of Wburg, 1"
2311001,Huge room in Williamsburg
